,prb_id,country_code,asn_v4
24608,35215,RO,62380.0
24609,35217,,
24610,35218,LT,201201.0
24611,35219,RU,8369.0
24612,3522,CA,
24613,35221,US,5650.0
24614,35222,MX,7184.0
24615,35225,,
24616,35226,LU,60497.0
24617,35228,US,701.0
24618,35229,LV,1257.0
24619,3523,US,19165.0
24620,35230,CA,5769.0
24621,35231,TJ,49472.0
24622,35232,PL,204278.0
24623,35233,LV,1257.0
24624,35237,LV,12578.0
24625,35238,MX,3596.0
24626,35239,GB,5607.0
24627,3524,US,7922.0
24628,35241,YE,204317.0
24629,35243,KZ,21299.0
24630,35244,LV,12578.0
24631,35245,DO,6400.0
24632,35246,LV,
24633,35247,NL,206238.0
24634,35248,PL,
24635,3525,US,7018.0
24636,35251,AU,4739.0
24637,35254,NL,3265.0
24638,35259,US,7018.0
24639,3526,GB,
24640,35260,US,701.0
24641,35261,PS,15975.0
24642,35263,AU,2764.0
24643,35264,US,21637.0
24644,35267,NZ,55785.0
24645,35268,NL,6830.0
24646,35269,US,7922.0
24647,3527,IT,41364.0
24648,35270,LV,12578.0
24649,35271,RU,16230.0
24650,35272,CA,23237.0
24651,35273,LV,12578.0
24652,35274,CN,
24653,35275,RU,5468.0
24654,35277,AU,4764.0
24655,35278,GB,5089.0
24656,35279,US,7922.0
24657,3528,AR,11815.0
24658,35281,,
24659,35283,US,7018.0
24660,35284,LV,12578.0
24661,35285,LV,24651.0
24662,35286,,
24663,35287,IR,58224.0
24664,35289,US,393837.0
24665,3529,PL,41508.0
24666,35290,,
24667,35291,,
24668,35293,US,11426.0
24669,35294,RO,8708.0
24670,35295,DE,205790.0
24671,35296,US,54869.0
24672,35297,SE,206377.0
24673,35298,LV,
24674,35299,EE,207254.0
24675,353,GB,8426.0
24676,35302,PL,197405.0
24677,35303,IT,60772.0
24678,35307,AQ,22927.0
24679,35308,SE,197595.0
24680,3531,RU,
24681,35310,ES,39155.0
24682,35314,PL,8819.0
24683,35316,JO,8376.0
24684,35318,RU,51690.0
24685,3532,CA,
24686,35320,UA,8788.0
24687,35321,IS,
24688,35323,PT,3243.0
24689,35325,UA,48915.0
24690,35326,KW,9155.0
24691,35327,LU,6661.0
24692,3533,UZ,12365.0
24693,35330,SA,
24694,35332,GB,2856.0
24695,35333,UA,8788.0
24696,35337,PL,24848.0
24697,35338,PL,56449.0
24698,35339,HU,6830.0
24699,3534,BE,
24700,35343,LU,25273.0
24701,35344,CZ,5610.0
24702,35345,IT,
24703,35346,IT,8612.0
24704,35349,SA,25019.0
24705,3535,LV,24651.0
24706,35351,PL,42717.0
24707,35353,SE,206288.0
24708,35354,RS,6700.0
24709,35357,DE,3320.0
24710,3536,NL,
24711,35360,IT,
24712,35364,PL,198709.0
24713,3537,DE,
24714,35372,CZ,5610.0
24715,35374,SA,25019.0
24716,35375,FR,15557.0
24717,35376,DE,8422.0
24718,35379,IT,
24719,3538,FR,21175.0
24720,35383,UA,49824.0
24721,35385,FI,203296.0
24722,35387,NO,2116.0
24723,3539,GR,3323.0
24724,35392,KW,
24725,35393,DE,57342.0
24726,35395,CY,52080.0
24727,35397,DE,3320.0
24728,35398,LU,6661.0
24729,354,GB,
24730,3540,US,7922.0
24731,35400,PL,50411.0
24732,35401,CZ,57279.0
24733,35403,RU,42518.0
24734,35406,PL,50411.0
24735,35407,FI,1759.0
24736,35408,DE,28876.0
24737,35409,,
24738,35410,,
24739,35411,IR,43754.0
24740,35412,IR,206065.0
24741,35413,EE,3249.0
24742,35415,US,8036.0
24743,35417,IR,25124.0
24744,35418,FR,12322.0
24745,35419,EC,264744.0
24746,3542,AR,5692.0
24747,35420,FR,13193.0
24748,35421,NO,15659.0
24749,35422,PL,
24750,35423,,
24751,35424,,
24752,35425,CA,15290.0
24753,35426,PE,27843.0
24754,35428,MX,22122.0
24755,35429,,
24756,3543,AT,50047.0
24757,35430,DE,12329.0
24758,35431,IT,3269.0
24759,35432,SG,131195.0
24760,35433,FR,12322.0
24761,35434,PL,30793.0
24762,35435,,
24763,35436,DE,8220.0
24764,35437,RU,24739.0
24765,35439,UA,34058.0
24766,3544,CW,52233.0
24767,35441,DE,3209.0
24768,35442,SO,
24769,35443,,
24770,35444,IT,12637.0
24771,35445,UA,21497.0
24772,35447,PL,9085.0
24773,35448,FI,719.0
24774,3545,GB,8613.0
24775,35450,AR,265651.0
24776,35451,IE,31122.0
24777,35452,DE,15366.0
24778,35453,,6866.0
24779,35454,PL,204880.0
24780,35456,IR,56402.0
24781,35457,FR,3215.0
24782,35458,CZ,31246.0
24783,35459,SG,4773.0
24784,3546,FR,35540.0
24785,35460,DE,200924.0
24786,35461,FR,197696.0
24787,35462,UA,15895.0
24788,35463,UA,43139.0
24789,35464,ES,15704.0
24790,35465,US,
24791,35466,IT,
24792,35467,TT,33576.0
24793,35468,DE,3320.0
24794,35469,DE,3209.0
24795,3547,CZ,16019.0
24796,35470,IR,43754.0
24797,35471,,
24798,35472,IR,56402.0
24799,35473,LT,24852.0
24800,35474,DE,3320.0
24801,35475,FR,3215.0
24802,35476,UY,6057.0
24803,35477,FR,52075.0
24804,35478,NO,29695.0
24805,35479,,
24806,35480,AU,4764.0
24807,35482,,
24808,35484,AU,4804.0
24809,35485,,
24810,35486,DZ,327931.0
24811,35487,SO,327828.0
24812,35488,,
24813,35489,NO,2119.0
24814,3549,NL,3265.0
24815,35490,DO,264605.0
24816,35491,IR,39501.0
24817,35492,DE,
24818,35493,ID,23947.0
24819,35494,PT,12353.0
24820,35495,,
24821,35496,DE,51492.0
24822,35498,US,209.0
24823,355,IT,137.0
24824,3550,AR,28009.0
24825,35500,US,20115.0
24826,35501,DK,203953.0
24827,35503,DE,15943.0
24828,35504,,
24829,35505,RU,42696.0
24830,35506,RU,8492.0
24831,35507,ID,23693.0
24832,35508,FI,42343.0
24833,35509,GB,786.0
24834,3551,AR,
24835,35510,HT,27759.0
24836,35511,KZ,21299.0
24837,35512,DE,6805.0
24838,35513,DZ,36947.0
24839,35514,DE,3320.0
24840,35516,ID,23693.0
24841,35517,SG,3257.0
24842,35518,ID,23693.0
24843,3552,AR,22927.0
24844,35520,ID,4761.0
24845,35521,ID,38896.0
24846,35522,ID,17451.0
24847,35523,ID,17451.0
24848,35524,US,7922.0
24849,35525,ID,4761.0
24850,35526,ID,4761.0
24851,35527,PT,12353.0
24852,35528,DE,9145.0
24853,35529,CZ,43541.0
24854,3553,RU,12714.0
24855,35530,CH,9044.0
24856,35532,ID,58820.0
24857,35534,EE,13272.0
24858,35535,,
24859,3554,DE,20773.0
24860,35540,RU,42610.0
24861,35541,RU,42610.0
24862,35543,DK,197301.0
24863,35545,MX,22884.0
24864,35547,LK,9329.0
24865,3555,NL,33915.0
24866,35551,,23752.0
24867,35553,US,7018.0
24868,35555,,
24869,35556,BZ,263824.0
24870,35557,US,395748.0
24871,35558,RU,35807.0
24872,35559,US,7922.0
24873,3556,RU,
24874,35560,US,7922.0
24875,35561,US,12083.0
24876,35562,MX,28391.0
24877,35564,GB,5607.0
24878,35565,,
24879,35566,MX,22122.0
24880,35567,GB,200652.0
24881,35568,MX,8151.0
24882,35569,MX,32098.0
24883,3557,LU,6661.0
24884,35570,DE,3209.0
24885,35571,AU,4764.0
24886,35572,AT,25255.0
24887,35573,DE,13101.0
24888,35576,FR,15557.0
24889,35577,CA,396503.0
24890,35578,SE,8473.0
24891,35579,,
24892,3558,RU,
24893,35580,DE,3209.0
24894,35581,IT,8612.0
24895,35582,FR,12322.0
24896,35583,,
24897,35584,PT,13156.0
24898,35585,IT,8612.0
24899,35586,CA,577.0
24900,35587,FR,5410.0
24901,35588,CZ,31246.0
24902,35589,,
24903,3559,DE,
24904,35590,ES,3352.0
24905,35591,BE,9031.0
24906,35592,US,701.0
24907,35593,,
24908,35594,US,7018.0
24909,35595,ES,3352.0
24910,35596,US,393713.0
24911,35597,SK,12905.0
24912,35598,AU,24516.0
24913,35599,,
24914,3560,GB,13037.0
24915,35600,DE,3320.0
24916,35601,JP,59105.0
24917,35602,AT,6830.0
24918,35603,AT,2488.0
24919,35604,PL,198498.0
24920,35605,DE,12657.0
24921,35606,DE,3209.0
24922,35607,DE,62291.0
24923,35608,FR,3215.0
24924,35609,FR,8218.0
24925,3561,GB,786.0
24926,35610,PH,17639.0
24927,35611,,
24928,35612,,
24929,35613,FR,2200.0
24930,35614,AT,200970.0
24931,35615,DE,8881.0
24932,35616,AT,8447.0
24933,35617,DK,204274.0
24934,35618,RU,44843.0
24935,35619,IT,199348.0
24936,3562,US,
24937,35620,US,19108.0
24938,35621,FR,3215.0
24939,35622,TR,9121.0
24940,35623,,
24941,35624,DE,3209.0
24942,35625,FR,12322.0
24943,35626,CA,852.0
24944,35627,AT,48362.0
24945,35628,US,7018.0
24946,35629,GB,2856.0
24947,35630,NZ,23655.0
24948,35631,RU,31195.0
24949,35632,RU,5433.0
24950,35633,AU,396071.0
24951,35634,CA,5769.0
24952,35635,AU,4764.0
24953,35636,TR,47524.0
24954,35637,NL,6830.0
24955,35638,,
24956,35639,,
24957,3564,FR,43142.0
24958,35640,US,6079.0
24959,35641,CA,11260.0
24960,35642,,
24961,35643,UA,34867.0
24962,35644,NL,1136.0
24963,35645,,
24964,35646,MY,16509.0
24965,35647,AU,45186.0
24966,35648,IN,24309.0
24967,35649,,
24968,3565,CN,
24969,35650,,
24970,35651,NL,33915.0
24971,35652,NL,1136.0
24972,35653,NL,57112.0
24973,35654,UA,43668.0
24974,35655,SE,13189.0
24975,35656,LU,204279.0
24976,35657,,
24977,35658,FR,3215.0
24978,35659,SE,39651.0
24979,3566,CA,19397.0
24980,35660,CH,8758.0
24981,35661,DE,61157.0
24982,35662,SG,56300.0
24983,35663,DE,6830.0
24984,35664,ES,6739.0
24985,35665,DE,
24986,35666,FR,3215.0
24987,35667,EE,3249.0
24988,35668,FR,21502.0
24989,35669,DK,206920.0
24990,3567,CN,
24991,35670,DK,9158.0
24992,35671,FI,57359.0
24993,35672,,
24994,35673,US,7018.0
24995,35674,CH,6730.0
24996,35675,SE,2119.0
24997,35676,DE,31334.0
24998,35677,DE,8422.0
24999,35678,DE,3320.0
25000,35679,DE,3320.0
25001,3568,DE,
25002,35680,SE,3301.0
25003,35681,AT,40980.0
25004,35682,SE,21195.0
25005,35683,SK,42841.0
25006,35684,ES,15704.0
25007,35685,ES,12479.0
25008,35686,FR,51207.0
25009,35687,MH,24439.0
25010,35688,,
25011,35689,FR,3215.0
25012,3569,US,1798.0
25013,35690,ES,3352.0
25014,35691,FR,12322.0
25015,35692,DK,33796.0
25016,35693,IT,12874.0
25017,35694,FR,12322.0
25018,35695,LV,12578.0
25019,35696,AT,59890.0
25020,35697,,
25021,35698,IT,8612.0
25022,35699,SE,197595.0
25023,357,AT,1764.0
25024,3570,GB,56329.0
25025,35700,,
25026,35701,US,7018.0
25027,35702,FR,52039.0
25028,35703,DE,33984.0
25029,35704,CN,4538.0
25030,35705,FR,15557.0
25031,35706,TR,8517.0
25032,35707,US,16591.0
25033,35708,,
25034,35709,BR,11097.0
25035,3571,PL,
25036,35710,US,7922.0
25037,35711,EE,2586.0
25038,35712,,
25039,35713,AU,
25040,35714,UA,34605.0
25041,35715,BR,53169.0
25042,35716,GB,61337.0
25043,35717,BE,47377.0
25044,35718,,
25045,35719,NL,6830.0
25046,35720,UA,20934.0
25047,35721,,
25048,35722,UA,47795.0
25049,35723,KZ,9198.0
25050,35724,KR,17858.0
25051,35725,CH,8758.0
25052,35726,US,13728.0
25053,35727,,
25054,35728,,
25055,35729,,
25056,3573,GB,39179.0
25057,35730,NL,15435.0
25058,35731,NL,33915.0
25059,35732,AT,8447.0
25060,35733,IR,58224.0
25061,35734,JO,8376.0
25062,35735,AQ,52361.0
25063,35736,ZW,37204.0
25064,35737,IR,58224.0
25065,35738,RS,9125.0
25066,3574,US,7922.0
25067,35740,RS,9125.0
25068,35741,ZA,328262.0
25069,35742,ZA,32437.0
25070,35743,ZA,328137.0
25071,35744,IN,132556.0
25072,3575,DE,21175.0
25073,3577,FR,3215.0
25074,3579,US,7922.0
25075,3581,LU,
25076,3584,US,
25077,3585,KN,11139.0
25078,3586,RU,
25079,3587,RU,
25080,3588,US,7782.0
25081,3589,UZ,
25082,359,IE,
25083,3590,GB,20712.0
25084,3591,US,
25085,3593,DE,
25086,3594,NL,1136.0
25087,3595,PL,
25088,3596,BY,59861.0
25089,3597,DE,20773.0
25090,3598,PT,3243.0
25091,3599,RO,8708.0
25092,36,NL,6830.0
25093,3600,US,701.0
25094,3601,LV,24921.0
25095,3602,DZ,
25096,3603,CA,5645.0
25097,3604,CZ,44712.0
25098,3606,DE,3320.0
25099,3607,IL,202940.0
25100,3608,NL,49544.0
25101,3609,,
25102,361,SE,3301.0
25103,3610,RU,39150.0
25104,3611,RU,47764.0
25105,3612,GB,
25106,3613,RU,50473.0
25107,3615,BY,
25108,3616,CK,
25109,3617,CZ,5610.0
25110,3618,MD,
25111,3619,NZ,4771.0
25112,362,NO,
25113,3620,US,7922.0
25114,3621,CZ,29208.0
25115,3622,NL,
25116,3623,NL,6830.0
25117,3624,GB,5607.0
25118,3625,IL,9116.0
25119,3626,UA,21219.0
25120,3627,RU,
25121,3628,RU,56534.0
25122,3629,DZ,
25123,363,IE,6830.0
25124,3630,KI,
25125,3631,US,
25126,3632,NL,50343.0
25127,3633,RU,50448.0
25128,3634,DE,
25129,3635,RU,20764.0
25130,3636,RU,42518.0
25131,3637,RU,20764.0
25132,3638,PL,59472.0
25133,3639,RU,
25134,364,IR,
25135,3640,US,546.0
25136,3641,NZ,4771.0
25137,3643,RU,50113.0
25138,3644,US,7922.0
25139,3645,US,7065.0
25140,3646,US,3582.0
25141,3647,NL,1136.0
25142,3649,US,701.0
25143,365,GB,8916.0
25144,3650,US,
25145,3651,US,
25146,3652,UA,
25147,3653,UZ,
25148,3654,NL,
25149,3655,CZ,
25150,3656,US,7922.0
25151,3657,RU,29125.0
25152,3658,US,7922.0
25153,3659,AZ,15815.0
25154,366,IT,31638.0
25155,3660,US,7018.0
25156,3661,GB,786.0
25157,3662,US,3333.0
25158,3663,US,7922.0
25159,3665,US,7922.0
25160,3666,US,7922.0
25161,3667,RU,20764.0
25162,3668,CZ,202872.0
25163,3669,US,7018.0
25164,367,CA,
25165,3670,US,7018.0
25166,3671,US,7922.0
25167,3672,RU,25532.0
25168,3673,US,7922.0
25169,3675,GB,2856.0
25170,3676,AL,42409.0
25171,3677,CZ,3333.0
25172,3678,US,7922.0
25173,3679,US,3303.0
25174,3680,DE,680.0
25175,3681,US,22773.0
25176,3682,JP,17934.0
25177,3683,US,701.0
25178,3684,UA,21151.0
25179,3685,US,7922.0
25180,3686,US,701.0
25181,3687,GB,6871.0
25182,3688,NZ,
25183,3689,TW,
25184,369,CZ,
25185,3690,US,11426.0
25186,3691,UZ,
25187,3692,US,7922.0
25188,3693,DE,
25189,3694,RU,41745.0
25190,3695,CZ,208712.0
25191,3696,RU,41554.0
25192,3697,RU,8359.0
25193,3698,US,19517.0
25194,3699,FR,5410.0
25195,37,NL,213279.0
25196,370,BE,9031.0
25197,3700,NL,28104.0
25198,3701,UA,15377.0
25199,3702,DE,24582.0
25200,3703,NZ,4771.0
25201,3704,CA,6327.0
25202,3706,LV,24651.0
25203,3707,US,
25204,3708,LV,
25205,3709,JP,2527.0
25206,371,GB,20712.0
25207,3710,CZ,
25208,3711,RU,56340.0
25209,3712,ES,3352.0
25210,3713,US,
25211,3714,RU,39709.0
25212,3715,US,701.0
25213,3716,DE,3209.0
25214,3717,RU,31514.0
25215,3718,RU,
25216,3719,RU,200953.0
25217,372,IR,
25218,3720,ES,766.0
25219,3721,RU,21367.0
25220,3722,RU,
25221,3723,RU,8359.0
25222,3724,US,12271.0
25223,3725,MD,43289.0
25224,3726,ES,3352.0
25225,3727,JP,17506.0
25226,3728,RU,
25227,3729,IL,
25228,373,SE,3301.0
25229,3730,JP,4713.0
25230,3731,RU,8615.0
25231,3732,LV,12578.0
25232,3733,US,
25233,3734,RU,
25234,3735,RU,44923.0
25235,3736,RU,
25236,3737,US,701.0
25237,3738,BY,
25238,3739,JP,2500.0
25239,374,SE,3220.0
25240,3740,US,7922.0
25241,3741,AU,4802.0
25242,3742,HU,1955.0
25243,3743,JP,9367.0
25244,3744,RU,
25245,3745,AR,27983.0
25246,3746,RU,
25247,3747,HU,1955.0
25248,3748,ES,15954.0
25249,3749,RO,8708.0
25250,375,CZ,
25251,3750,MD,
25252,3751,LV,12578.0
25253,3752,CA,855.0
25254,3753,US,209.0
25255,3754,RU,
25256,3755,ES,3352.0
25257,3756,US,701.0
25258,3757,RU,12714.0
25259,3758,ES,
25260,3759,RU,
25261,376,IT,12874.0
25262,3760,US,7018.0
25263,3761,RU,
25264,3762,US,701.0
25265,3763,RU,8402.0
25266,3764,CW,
25267,3765,US,
25268,3766,LV,12578.0
25269,3767,US,701.0
25270,3768,RU,60771.0
25271,3769,RU,
25272,377,US,
25273,3770,US,7922.0
25274,3771,GR,56910.0
25275,3772,JP,2500.0
25276,3773,RU,
25277,3774,US,701.0
25278,3775,UA,21219.0
25279,3776,AT,6830.0
25280,3777,LT,21211.0
25281,3778,US,16591.0
25282,3779,ES,
25283,378,SE,51815.0
25284,3780,RU,25513.0
25285,3781,AU,1221.0
25286,3782,RU,12714.0
25287,3783,LV,
25288,3784,RU,3333.0
25289,3785,ES,3352.0
25290,3786,IL,16116.0
25291,3787,BA,
25292,3788,RU,
25293,3789,GI,8301.0
25294,379,DE,6724.0
25295,3790,CA,5645.0
25296,3791,RU,12389.0
25297,3792,LV,
25298,3793,IL,
25299,3794,MD,8926.0
25300,3795,RU,
25301,3796,RU,
25302,3797,RU,
25303,3798,RU,6866.0
25304,3799,UA,
25305,38,NL,3265.0
25306,380,CZ,
25307,3800,RU,
25308,3801,RU,12389.0
25309,3802,RU,
25310,3803,RU,51570.0
25311,3804,RU,28738.0
25312,3805,RU,
25313,3806,RU,15582.0
25314,3807,RU,49452.0
25315,3808,RU,3333.0
25316,3809,RU,49063.0
25317,381,DE,251.0
25318,3810,RU,
25319,3811,RU,42610.0
25320,3812,RU,31514.0
25321,3813,RU,15886.0
25322,3814,RU,
25323,3815,RU,8359.0
25324,3816,RU,
25325,3817,RU,42610.0
25326,3818,RU,12714.0
25327,3819,BY,42772.0
25328,382,DE,3320.0
25329,3820,RU,8334.0
25330,3821,RU,42610.0
25331,3822,RU,29069.0
25332,3823,RU,
25333,3824,RU,
25334,3825,RU,8402.0
25335,3826,RU,8359.0
25336,3827,RU,42610.0
25337,3828,RU,49342.0
25338,3829,RU,
25339,383,NO,2119.0
25340,3830,RU,
25341,3831,NL,3303.0
25342,3832,RU,15582.0
25343,3833,RU,
25344,3834,RU,206845.0
25345,3835,RU,
25346,3836,RU,
25347,3837,RU,29069.0
25348,3838,RU,25159.0
25349,3839,RU,
25350,384,NO,57963.0
25351,3840,RU,8359.0
25352,3841,RU,49063.0
25353,3842,RU,31514.0
25354,3843,RU,
25355,3844,RU,
25356,3845,RU,8334.0
25357,3846,NL,
25358,3847,RU,
25359,3848,RU,8402.0
25360,3849,RU,
25361,385,IN,9498.0
25362,3850,RU,
25363,3851,RU,12714.0
25364,3852,RU,8334.0
25365,3853,RU,60986.0
25366,3854,RU,25513.0
25367,3855,RU,
25368,3856,RU,42610.0
25369,3857,RU,12389.0
25370,3858,RU,
25371,3859,RU,5610.0
25372,386,NO,2116.0
25373,3860,RU,
25374,3861,RU,12714.0
25375,3862,FI,16086.0
25376,3863,RU,
25377,3864,RU,
25378,3865,RU,29124.0
25379,3866,RU,8427.0
25380,3867,RU,8402.0
25381,3868,RU,8359.0
25382,3869,RU,8402.0
25383,387,FO,15389.0
25384,3870,RU,3333.0
25385,3871,RU,42610.0
25386,3872,RU,42610.0
25387,3873,RU,3333.0
25388,3874,RU,42610.0
25389,3875,RU,42610.0
25390,3876,RU,
25391,3877,RU,3333.0
25392,3878,RU,
25393,3879,RU,202164.0
25394,3880,RU,12714.0
25395,3881,RU,12714.0
25396,3882,RU,
25397,3883,RU,
25398,3884,RU,206066.0
25399,3885,RU,39153.0
25400,3886,RU,8402.0
25401,3887,RU,8359.0
25402,3888,RU,8402.0
25403,3889,RU,42610.0
25404,389,BR,27699.0
25405,3890,RU,
25406,3891,RU,42610.0
25407,3892,RU,50473.0
25408,3893,RU,
25409,3894,RU,42610.0
25410,3895,RU,
25411,3896,RU,35539.0
25412,3897,RU,25159.0
25413,3898,RU,50668.0
25414,3899,RU,
25415,39,FR,15557.0
25416,390,CL,27678.0
25417,3900,UA,
25418,3901,CN,
25419,3903,UA,50581.0
25420,3904,RU,
25421,3906,DE,3320.0
25422,3907,UA,13249.0
25423,3908,PL,
25424,3909,CN,
25425,391,US,
25426,3910,RU,25408.0
25427,3911,UA,
25428,3912,CN,
25429,3913,DE,
25430,3914,CN,
25431,3915,US,20001.0
25432,3916,GB,60036.0
25433,3917,RU,48190.0
25434,3918,SE,2119.0
25435,3919,DE,31334.0
25436,392,GR,6799.0
25437,3920,FI,16086.0
25438,3921,RU,3333.0
25439,3922,RU,
25440,3923,US,
25441,3924,SJ,224.0
25442,3925,US,209.0
25443,3926,US,
25444,3927,RU,
25445,3928,RU,
25446,3929,CH,
25447,3930,AL,
25448,3931,IT,1267.0
25449,3932,US,13476.0
25450,3933,DE,35244.0
25451,3934,RU,34123.0
25452,3935,UA,29107.0
25453,3936,RU,
25454,3937,FI,57692.0
25455,3938,UA,
25456,394,US,7922.0
25457,3940,RU,
25458,3941,RU,
25459,3942,AT,6830.0
25460,3943,CZ,
25461,3944,UA,41096.0
25462,3945,RU,42610.0
25463,3946,RU,49120.0
25464,3947,US,4.0
25465,3948,AU,4739.0
25466,3949,UA,
25467,395,SE,33980.0
25468,3950,FI,16302.0
25469,3951,GB,56478.0
25470,3952,RU,
25471,3953,RU,43727.0
25472,3954,US,
25473,3955,RU,15774.0
25474,3956,LV,2588.0
25475,3957,UA,
25476,3958,RU,3253.0
25477,3959,RU,31224.0
25478,396,FR,30781.0
25479,3960,RU,12389.0
25480,3961,DE,3209.0
25481,3962,DE,
25482,3963,UA,25229.0
25483,3964,US,7922.0
25484,3965,NL,
25485,3966,IE,42310.0
25486,3967,NL,33915.0
25487,3968,SE,50821.0
25488,3969,BY,31143.0
25489,397,CH,3333.0
25490,3971,CA,6327.0
25491,3972,UA,29439.0
25492,3973,IE,
25493,3974,GR,25472.0
25494,3975,BE,5432.0
25495,3976,NL,
25496,3977,UA,13188.0
25497,3978,UA,
25498,3979,UA,
25499,398,ES,3352.0
25500,3980,FR,21247.0
25501,3981,SA,41132.0
25502,3982,PL,197480.0
25503,3983,DE,
25504,3984,IE,31122.0
25505,3985,IL,8551.0
25506,3986,BY,50685.0
25507,3987,NL,3265.0
25508,3988,BE,198847.0
25509,3989,DE,
25510,399,CL,22047.0
25511,3992,UA,15895.0
25512,3996,SA,
25513,3997,SA,25019.0
25514,3999,GB,5089.0
25515,4,NL,3265.0
25516,40,SE,2119.0
25517,400,HK,6939.0
25518,4000,RU,12389.0
25519,4001,IR,
25520,4002,US,
25521,4003,RU,197624.0
25522,4004,FR,12322.0
25523,4005,LV,20910.0
25524,4006,UA,
25525,4007,UA,
25526,4008,DE,3209.0
25527,4009,UA,25521.0
25528,401,RU,8359.0
25529,4010,GB,
25530,4011,RU,
25531,4012,UA,6877.0
25532,4013,GB,25098.0
25533,4014,FR,197573.0
25534,4015,DE,29014.0
25535,4016,LV,35734.0
25536,4017,RU,
25537,4018,AR,5692.0
25538,4019,US,7922.0
25539,402,DE,3320.0
25540,4020,FI,1759.0
25541,4021,GB,5089.0
25542,4022,FR,12322.0
25543,4023,UA,13188.0
25544,4024,NL,13127.0
25545,4025,GB,
25546,4026,RU,35807.0
25547,4027,,
25548,4028,CZ,
25549,4029,SI,34779.0
25550,4030,GB,
25551,4031,UA,
25552,4032,JP,
25553,4033,DE,29562.0
25554,4034,UG,
25555,4035,IT,
25556,4036,UA,
25557,4038,UA,31272.0
25558,404,DE,
25559,4040,GB,2856.0
25560,4041,ZA,37680.0
25561,4042,RU,39927.0
25562,4045,FR,12322.0
25563,4046,UA,12872.0
25564,4047,UA,
25565,4048,ES,766.0
25566,4049,UA,39608.0
25567,405,ES,766.0
25568,4050,UA,51518.0
25569,4051,CY,
25570,4052,NL,25596.0
25571,4053,ES,15488.0
25572,4054,DE,
25573,4056,SD,
25574,4057,GB,2856.0
25575,4058,EE,
25576,4059,GB,
25577,406,DE,251.0
25578,4060,IE,6830.0
25579,4061,SD,37197.0
25580,4062,CZ,2852.0
25581,4063,DE,42102.0
25582,4064,BY,
25583,4065,DE,6830.0
25584,4066,IR,24631.0
25585,4067,DE,
25586,4068,ES,15488.0
25587,4069,US,7029.0
25588,407,DE,8763.0
25589,4070,ZA,32653.0
25590,4071,UA,47678.0
25591,4072,DE,
25592,4073,EG,
25593,4074,UA,
25594,4075,ZA,36937.0
25595,4076,FR,3215.0
25596,4077,ZA,33762.0
25597,4078,KE,12455.0
25598,408,SE,8674.0
25599,4080,,
25600,4081,FR,
25601,4082,UA,6849.0
25602,4083,SD,
25603,4084,BJ,28683.0
25604,4085,US,7922.0
25605,4086,RU,29124.0
25606,4087,,
25607,4088,ZA,327813.0
25608,4089,ZM,37043.0
25609,409,CZ,
25610,4092,ZA,37497.0
25611,4093,UG,
25612,4094,CZ,6830.0
25613,4095,,
25614,4096,SD,37197.0
25615,4097,SD,
25616,4098,,
25617,4099,US,
25618,41,FR,12322.0
25619,410,SE,45011.0
25620,4100,UA,15895.0
25621,4101,PL,6830.0
25622,4102,GB,
25623,4103,RU,
25624,4104,PL,5617.0
25625,4105,PL,5617.0
25626,4106,IL,25003.0
25627,4107,DE,8881.0
25628,4108,FR,15557.0
25629,4109,NO,44764.0
25630,411,VN,45899.0
25631,4110,GB,20773.0
25632,4111,US,7922.0
25633,4112,PL,
25634,4113,UY,6057.0
25635,4114,PL,49242.0
25636,4115,BY,
25637,4116,PL,
25638,4117,DE,3320.0
25639,4118,CZ,31246.0
25640,4119,DK,
25641,412,TR,9121.0
25642,4120,UA,21131.0
25643,4121,PL,
25644,4122,UA,
25645,4123,RU,43966.0
25646,4124,SG,9506.0
25647,4125,RU,
25648,4126,IN,
25649,4127,IE,49567.0
25650,4128,DE,15945.0
25651,4129,PL,
25652,4130,US,7018.0
25653,4131,UA,
25654,4132,SG,55430.0
25655,4133,UA,15895.0
25656,4134,IN,9829.0
25657,4135,DE,3209.0
25658,4136,GB,20773.0
25659,4137,NL,3265.0
25660,4138,BA,16178.0
25661,4139,PL,29314.0
25662,414,AT,1853.0
25663,4140,JP,2516.0
25664,4141,FR,12322.0
25665,4142,PL,20938.0
25666,4143,ES,3352.0
25667,4144,DE,20773.0
25668,4145,GB,6871.0
25669,4146,DE,20773.0
25670,4147,DE,20773.0
25671,4148,US,7922.0
25672,4149,MD,1547.0
25673,415,ES,
25674,4150,DE,8881.0
25675,4151,PL,16342.0
25676,4152,IL,
25677,4153,ZA,328266.0
25678,4154,CA,
25679,4155,US,20115.0
25680,4156,DE,8422.0
25681,4157,FR,15557.0
25682,4158,UA,13032.0
25683,4159,GR,6866.0
25684,416,GB,59617.0
25685,4160,IE,6830.0
25686,4161,CH,3303.0
25687,4162,PL,6830.0
25688,4163,UA,
25689,4164,CZ,24971.0
25690,4165,EE,12757.0
25691,4166,UA,49889.0
25692,4167,CZ,5610.0
25693,4168,UA,
25694,4169,PL,6830.0
25695,417,ES,15954.0
25696,4170,NL,33915.0
25697,4171,RU,
25698,4172,IN,
25699,4173,UA,39065.0
25700,4174,DE,6830.0
25701,4175,BY,34421.0
25702,4176,PL,16342.0
25703,4177,DE,8228.0
25704,4178,UA,
