ASN,Users (est.),CC
133894,15586,AF
15874,15577,PL
397423,15572,US
57214,15570,RU
137880,15568,NP
267790,15565,CO
137704,15563,BD
395582,15561,US
52879,15553,BR
269155,15553,BR
52570,15553,BR
266995,15553,BR
135250,15548,IN
269965,15548,DO
4474,15544,US
58273,15543,GB
29649,15541,PL
49981,15534,GB
263653,15533,BR
266206,15533,BR
139326,15532,BD
21713,15527,US
37282,15524,GH
267846,15521,DO
270022,15517,AR
266534,15513,BR
37521,15501,NG
44798,15501,UA
263309,15494,BR
263776,15494,AR
61223,15476,RU
265043,15474,BR
53156,15474,BR
197556,15474,KZ
60068,15455,HK
267567,15454,BR
52599,15454,BR
37429,15448,BI
202717,15445,RU
50466,15445,RU
208729,15445,RU
134006,15442,IN
63394,15442,US
196863,15436,UA
263495,15435,BR
266948,15435,BR
266037,15435,BR
136479,15430,AF
197615,15416,PL
268564,15415,BR
60936,15414,RU
56667,15414,RU
44327,15414,GE
10996,15399,CA
265852,15394,AR
18671,15385,US
57778,15381,LB
136582,15379,AF
263004,15375,BR
396190,15373,US
263769,15364,AR
197667,15363,PL
51848,15362,UA
327864,15361,TD
268755,15356,BR
28340,15356,BR
57248,15356,SK
17356,15356,US
266961,15356,BR
28145,15356,BR
141254,15353,IN
48479,15351,RU
47104,15351,RU
204165,15346,CZ
136338,15345,IN
267278,15336,BR
268391,15336,BR
61701,15336,BR
264797,15326,AR
200735,15323,DE
12406,15317,BY
265485,15316,BR
265030,15316,BR
25589,15315,ES
1781,15313,KR
55381,15311,JP
44002,15300,CZ
270541,15297,BR
268367,15297,BR
266298,15297,BR
270415,15297,BR
57324,15296,IQ
201925,15292,PL
138183,15292,BD
8345,15289,RU
63617,15282,CN
133695,15280,IN
265330,15277,BR
262268,15277,BR
28152,15277,BR
136302,15272,IN
213228,15259,UA
39593,15258,RU
266500,15257,BR
262716,15257,BR
266040,15257,BR
22647,15254,US
39544,15252,CH
34337,15238,PL
268782,15237,BR
136434,15227,BD
269816,15223,DO
61906,15218,BR
22381,15218,BR
262402,15218,BR
262723,15218,BR
269096,15218,BR
264448,15218,BR
271023,15218,BR
136941,15215,BD
22573,15206,CA
202228,15203,PL
265128,15198,BR
52911,15198,BR
47156,15195,RU
138192,15186,BD
213295,15181,AL
271822,15181,EC
267085,15178,BR
328160,15174,NG
33734,15163,US
44631,15161,SK
271220,15159,BR
268814,15159,BR
263657,15159,BR
28606,15159,BR
136993,15157,CN
138418,15153,BD
48474,15148,CZ
137142,15142,IN
27539,15140,US
268880,15139,BR
264073,15139,BR
264105,15139,BR
48781,15133,RU
48230,15119,UA
267320,15119,BR
269640,15119,BR
268944,15119,BR
200573,15114,PL
205400,15102,CZ
61680,15099,BR
264509,15099,BR
264390,15099,BR
137542,15099,FR
28276,15099,BR
42109,15094,AM
268246,15080,BR
205272,15077,IN
135881,15073,BD
202921,15072,CZ
48257,15071,RU
12332,15071,RU
29413,15061,DE
267348,15060,BR
198935,15060,PL
262463,15060,BR
52560,15060,BR
207156,15060,PL
209033,15049,UZ
271010,15040,BR
53227,15040,BR
199096,15039,RU
58134,15039,RU
267833,15035,AR
23252,15031,CA
44234,15026,SK
139771,15022,BD
263945,15021,BR
268541,15021,BR
264584,15021,BR
31234,15008,UA
134000,15004,IN
139537,15004,IN
61797,15001,BR
52673,15001,BR
262996,15001,BR
136176,15000,BD
24872,14998,UA
35370,14991,AT
270073,14990,VE
135615,14988,BD
11067,14987,US
16495,14987,US
264046,14981,BR
266962,14981,BR
56630,14977,RU
51337,14971,PL
62183,14969,SE
31287,14966,BG
264976,14961,BR
265421,14961,BR
263578,14961,BR
44340,14952,UA
203198,14952,UA
205236,14946,RU
62340,14946,RU
60286,14944,KZ
197152,14942,UA
27338,14941,US
56498,14940,BY
196883,14936,PL
224,14931,NO
47159,14925,HU
267494,14922,BR
52367,14920,AR
12175,14918,US
24663,14914,RU
263771,14914,VE
8301,14913,GI
47782,14910,KG
133775,14909,CN
9811,14909,CN
51151,14909,ES
9286,14903,KR
53205,14902,BR
266572,14902,BR
138860,14888,ID
51430,14886,BG
16372,14886,ES
16604,14884,US
29933,14884,US
197394,14883,RU
27781,14876,SX
28307,14863,BR
34547,14863,MK
267595,14863,BR
197798,14859,CZ
48411,14859,UA
42396,14859,UA
17385,14856,US
29286,14854,FR
25163,14853,NG
48366,14852,RU
10004,14848,JP
264960,14843,BR
263979,14843,BR
266502,14843,BR
59340,14839,BD
61367,14838,KZ
22926,14828,US
265762,14827,EC
267475,14823,BR
262612,14823,BR
264517,14823,BR
265704,14821,AR
265311,14804,BR
34047,14803,UA
133809,14803,ID
197287,14803,UA
60367,14801,BY
61092,14796,ZA
57826,14796,KZ
134697,14791,AU
35237,14790,RU
45295,14786,ID
263841,14784,BR
138741,14777,IN
33582,14777,LC
198230,14775,PL
138796,14769,IN
41165,14765,UA
264539,14764,BR
263258,14764,BR
140076,14763,BD
134340,14761,IN
132752,14761,IN
44444,14747,GB
42883,14747,UA
53112,14745,BR
262394,14745,BR
269926,14742,GT
23155,14742,US
201843,14728,ES
42132,14727,RU
21017,14727,RU
52704,14725,BR
211459,14724,ID
30923,14722,PL
131284,14719,IT
8094,14718,ZA
50670,14711,JO
61856,14705,BR
267387,14705,BR
263129,14705,BR
137549,14703,AU
43786,14700,UA
38044,14699,MY
265619,14698,MX
52101,14686,PL
269554,14685,BR
264280,14685,BR
265390,14685,BR
50584,14669,PL
327903,14668,SL
61703,14666,BR
52103,14663,UA
4213,14663,US
59279,14661,ID
134333,14656,IN
267573,14646,BR
270258,14646,BR
2561,14639,EG
57803,14634,RU
19310,14634,US
45284,14631,IN
139675,14627,BD
267120,14626,BR
268192,14626,BR
271181,14626,BR
49784,14624,NL
21996,14618,GU
6412,14618,KW
35795,14616,UA
266967,14607,BR
263583,14607,BR
3257,14600,US
212330,14593,IQ
49453,14590,NL
24313,14589,AU
269899,14588,GT
56610,14579,UA
52431,14561,AR
13415,14560,US
141439,14556,BD
21725,14555,US
197013,14554,CZ
265641,14553,VE
18334,14552,KR
204875,14551,UA
134936,14550,IN
52593,14547,BR
269548,14547,BR
8267,14544,PL
133066,14536,AF
52273,14531,AR
137996,14529,PH
262966,14528,BR
199478,14525,ES
57469,14524,IT
1410,14520,US
140898,14512,BD
30936,14509,RU
47329,14508,PL
262313,14508,BR
267331,14508,BR
263263,14508,BR
266028,14508,BR
51132,14508,SE
269738,14496,VE
264342,14488,BR
267066,14488,BR
269666,14488,BR
266951,14488,BR
52712,14488,BR
139972,14486,ID
47515,14483,AT
141126,14480,ID
204272,14478,RU
43312,14477,UA
263089,14469,BR
265768,14454,AR
44010,14449,UA
61918,14449,BR
265299,14449,BR
39407,14446,RU
141024,14441,NP
27881,14431,AR
138505,14430,BD
37183,14429,UG
266101,14429,BR
266039,14429,BR
141709,14422,PH
21151,14421,UA
132960,14420,IN
136481,14420,IN
208544,14415,RU
199952,14412,ES
268985,14410,BR
267554,14410,BR
269575,14410,BR
269417,14410,BR
28433,14406,MX
56386,14402,UA
268185,14390,BR
267150,14390,BR
28358,14390,BR
2665,14385,CA
136393,14385,TH
208397,14384,RU
35319,14374,UA
35576,14372,UZ
45365,14371,KR
53029,14370,BR
12670,14363,FR
44318,14355,UA
50916,14353,RU
12772,14353,RU
13213,14350,US
268674,14350,BR
15164,14344,US
327795,14343,TZ
50981,14337,UA
266353,14331,BR
266816,14328,CO
263822,14324,AR
209181,14323,NL
49963,14322,RU
204957,14313,PL
7671,14308,JP
55701,14304,ID
136174,14303,PK
328038,14298,ZA
51310,14295,PL
39761,14295,CZ
61868,14291,BR
268255,14291,BR
137987,14291,BD
42530,14290,UA
136676,14274,IN
141220,14274,BD
49115,14274,SK
262946,14272,BR
264598,14272,BR
264269,14272,BR
205110,14263,AL
44237,14259,RU
198401,14259,PL
267654,14252,BR
268360,14252,BR
267559,14252,BR
328148,14251,SN
46592,14248,US
56234,14230,ID
27734,14227,MF
47694,14216,UA
24800,14214,DK
58330,14213,UZ
269308,14212,BR
52842,14212,BR
131216,14205,BD
267757,14204,CO
55256,14203,DE
200702,14197,UA
28223,14193,BR
268145,14193,BR
267273,14193,BR
18047,14190,TW
52426,14179,AR
269461,14173,BR
263243,14169,EC
135823,14169,IN
264429,14153,BR
47377,14139,LU
141300,14136,IN
59734,14134,RU
268661,14134,BR
28144,14134,BR
268663,14134,BR
59833,14134,RU
264543,14134,BR
266392,14134,BR
139757,14133,BD
57102,14132,UA
5408,14131,GR
29866,14123,US
268421,14114,BR
34953,14108,DE
59793,14103,RU
38661,14101,KR
199380,14096,ES
52617,14094,BR
268600,14094,BR
56630,14088,NL
41088,14082,CZ
268872,14074,BR
267261,14074,BR
267294,14074,BR
265036,14074,BR
269680,14074,BR
61964,14072,RU
266702,14072,AR
59185,14072,IN
138787,14055,IN
42708,14054,DK
50004,14048,UA
264935,14035,BR
264217,14035,BR
264573,14035,BR
262749,14035,BR
37008,14029,BF
31404,14029,BE
57896,14028,PL
3238,14024,AX
203020,14021,PT
270727,14015,BR
204259,14010,RU
196797,14010,RU
139531,14007,IN
50025,14006,CZ
263331,13996,BR
53098,13996,BR
59607,13992,PL
49117,13989,SK
52468,13988,PA
13536,13986,US
26617,13983,GT
204741,13983,ES
200030,13983,ES
266704,13980,AR
136272,13979,BD
53130,13976,BR
37512,13976,GQ
265966,13976,BR
28285,13976,BR
8163,13964,CO
265880,13963,BO
139951,13958,ID
136322,13958,IN
264285,13956,BR
141474,13949,BD
12350,13948,CH
49571,13948,IQ
197460,13947,RU
133000,13942,IN
263922,13936,BR
52714,13936,BR
28195,13936,BR
52722,13936,BR
264450,13936,BR
262381,13936,BR
25400,13933,NO
139409,13930,ID
15169,13926,IN
37403,13925,ZA
26831,13918,US
11138,13918,US
266137,13917,BR
266382,13917,BR
270273,13917,BR
57279,13915,CZ
135054,13914,BD
52393,13906,US
5598,13899,UA
34001,13893,LV
22302,13884,US
138997,13877,TW
39297,13871,UA
134870,13869,IN
37487,13868,GQ
8426,13867,GB
52870,13858,BR
268824,13858,BR
52706,13858,BR
264209,13858,BR
135763,13853,IN
8075,13846,DE
57809,13835,FR
42266,13832,PL
21034,13827,IT
266764,13827,AR
12816,13822,DE
28636,13818,BR
266243,13818,BR
266208,13818,BR
52661,13818,BR
17563,13816,PK
265551,13815,MX
265843,13804,AR
207223,13798,DE
266616,13798,BR
263535,13798,BR
264013,13798,BR
24589,13796,LV
49261,13791,RU
43627,13788,LT
140949,13788,BD
263663,13779,BR
268432,13779,BR
13904,13770,US
197159,13769,UA
265100,13759,BR
263441,13759,BR
138581,13751,BD
25514,13750,UA
55256,13747,US
139004,13743,BD
267807,13743,CO
267548,13739,BR
328137,13739,ZA
28306,13739,BR
8220,13730,JP
396982,13726,DE
270585,13720,BR
268545,13720,BR
262646,13720,BR
265192,13720,BR
134254,13707,IN
198551,13703,FR
20477,13702,US
266311,13700,BR
267438,13700,BR
202503,13689,ES
61503,13688,CL
43624,13687,NL
263233,13682,AR
266389,13680,BR
28308,13680,BR
267964,13680,BR
269182,13680,BR
269064,13680,BR
16713,13673,US
44444,13673,US
198397,13672,PL
25515,13666,RU
60740,13666,RU
140164,13666,IN
262565,13660,BR
267633,13660,BR
269843,13659,PE
138258,13642,IN
268585,13641,BR
263456,13641,BR
61831,13641,BR
198605,13641,CZ
270602,13641,BR
133770,13640,BD
134841,13635,BD
13335,13635,RU
46449,13634,US
25540,13627,FR
142122,13626,BD
36223,13622,US
265974,13621,BR
263395,13621,BR
25496,13613,SK
133977,13609,IN
39577,13604,RU
266870,13602,CL
28335,13601,BR
266968,13601,BR
212949,13599,ES
203912,13599,MD
136534,13598,BD
132449,13590,NZ
198948,13583,PL
264752,13583,AR
270291,13582,BR
196,13577,US
55140,13577,US
139255,13575,JP
22411,13574,PE
48252,13572,GP
53407,13565,US
39623,13565,CZ
56812,13564,UA
263941,13562,BR
268764,13562,BR
268774,13562,BR
265344,13562,BR
33781,13557,BW
213385,13556,AZ
134047,13552,IN
36545,13548,US
266819,13544,AR
268605,13542,BR
263582,13542,BR
61406,13542,RU
9313,13541,AU
198293,13526,UA
202362,13526,UA
61811,13522,BR
264439,13522,BR
266571,13522,BR
53024,13522,BR
267561,13522,BR
52804,13522,BR
198317,13511,PL
42516,13510,RU
4809,13508,KE
42066,13508,UA
262846,13503,BR
265942,13503,BR
61854,13503,BR
263320,13503,BR
61694,13503,BR
264096,13503,BR
12438,13489,UA
197125,13489,UA
212183,13484,AM
264856,13483,AR
266409,13483,BR
49777,13479,RU
138621,13476,BD
17583,13475,KR
55286,13474,US
22690,13467,RW
267018,13463,BR
265496,13463,BR
266183,13463,BR
131933,13460,JP
328188,13459,NG
50661,13458,PL
269906,13453,AR
37308,13452,NG
208139,13452,UA
59317,13446,AF
41627,13445,HU
268199,13444,BR
269530,13444,BR
262426,13444,BR
265300,13444,BR
266360,13444,BR
12282,13440,US
49524,13438,IT
265853,13437,AR
134995,13432,NP
328658,13430,NG
47719,13427,LB
262290,13424,BR
267263,13424,BR
264432,13424,BR
270537,13424,BR
137000,13423,IN
23805,13421,JP
13306,13412,BG
9119,13411,BA
52364,13407,AR
327900,13405,TZ
52603,13404,BR
262731,13404,BR
271063,13404,BR
265214,13404,BR
133070,13397,KH
198570,13393,DE
34758,13390,IT
207144,13387,BG
267454,13384,BR
268869,13384,BR
136267,13383,BD
328418,13366,ZA
270708,13365,BR
268091,13365,BR
270499,13365,BR
269081,13365,BR
271808,13365,DO
266215,13365,BR
264216,13365,BR
212695,13359,UA
267810,13350,CO
13335,13345,BR
267522,13345,BR
271415,13345,BR
61584,13345,BR
11904,13344,US
209907,13340,UA
28093,13330,AR
267354,13325,BR
262571,13325,BR
266756,13316,EC
42504,13312,UA
18747,13311,CL
267152,13306,BR
8075,13297,CA
206092,13296,CH
55944,13292,RU
33576,13290,TC
202087,13290,GI
52899,13286,BR
269416,13286,BR
52535,13286,BR
269311,13286,BR
28994,13284,UA
4842,13279,HK
203020,13276,EE
393856,13275,US
267252,13266,BR
263445,13266,BR
42632,13261,RU
13335,13260,ES
262638,13246,BR
267083,13246,BR
267132,13246,BR
134116,13244,BD
19045,13241,US
11668,13236,US
199008,13230,RU
35196,13230,RU
212238,13227,BR
264352,13227,BR
140927,13224,PH
397412,13224,US
43406,13220,IE
209984,13215,ES
204209,13215,TR
12590,13214,LB
57963,13212,NO
328473,13210,ZA
269715,13207,BR
9245,13199,NZ
60592,13199,CZ
50340,13198,RU
57835,13198,RU
44092,13195,IT
265432,13187,BR
28277,13187,BR
52692,13187,BR
135071,13185,BD
7004,13174,CL
61684,13168,BR
61121,13167,RU
57396,13167,RU
58098,13165,HU
328468,13164,ZA
43248,13162,SK
44629,13154,UA
270876,13148,BR
132923,13147,IN
133724,13147,IN
59970,13138,CZ
25178,13137,GB
58819,13136,ID
57197,13135,UA
52414,13132,AR
132772,13131,IN
263085,13128,BR
269355,13128,BR
266991,13128,BR
138300,13114,IN
51043,13109,GB
265776,13109,AR
268017,13108,BR
15428,13105,RU
206451,13102,ES
134331,13098,IN
57169,13096,AT
28411,13091,MX
266154,13089,BR
268559,13089,BR
268633,13089,BR
268235,13089,BR
269672,13089,BR
204566,13088,LB
212621,13079,UA
30257,13076,US
56476,13074,RU
140446,13073,ID
266983,13069,BR
265056,13069,BR
8075,13059,IE
269733,13054,CL
138620,13052,NP
9457,13051,KR
198023,13049,PL
269581,13049,BR
31558,13042,RU
12796,13040,BG
41368,13034,ES
200333,13033,UA
263219,13032,AR
269326,13030,BR
266525,13030,BR
270236,13025,MX
134924,13025,IN
138697,13024,BD
203008,13023,UA
263196,13017,AR
57679,13011,RU
262523,13010,BR
269250,13010,BR
263512,13010,BR
270669,13010,BR
268556,13010,BR
22581,13007,VI
38771,13005,ID
15169,13001,NL
4613,12997,NP
4730,12997,JP
137047,12994,PK
263137,12990,BR
267144,12990,BR
268324,12990,BR
264005,12990,BR
38924,12983,BG
13682,12980,GT
8711,12980,RU
56407,12980,RU
201147,12980,RU
138716,12977,IN
137083,12977,IN
21981,12974,US
263153,12970,BR
133613,12962,MO
328114,12962,ZA
25447,12960,AT
197295,12960,PL
36445,12956,CA
263997,12951,BR
264117,12951,BR
269317,12951,BR
270042,12950,VE
25592,12949,RU
31984,12946,US
51487,12943,ES
204938,12942,TR
267686,12941,AR
43709,12940,CZ
62651,12938,CH
270949,12931,BR
61583,12931,BR
198984,12924,PL
56835,12921,UA
135688,12920,IN
49551,12918,RU
41349,12918,RU
17439,12912,IN
263625,12911,BR
264688,12910,AR
394708,12906,US
37545,12905,BI
135818,12904,IN
265935,12892,BR
270646,12892,BR
20938,12888,PL
200095,12886,RU
23498,12873,CA
34724,12872,RS
138023,12866,BD
5495,12855,RU
134308,12855,IN
199930,12853,ES
266076,12852,BR
50698,12849,CZ
19635,12843,US
267576,12832,BR
266358,12832,BR
268658,12832,BR
266466,12832,BR
266100,12832,BR
198539,12824,RU
35048,12824,RU
61307,12814,EE
27768,12813,PY
61859,12813,BR
207907,12809,US
47507,12808,ES
201701,12797,DE
263524,12793,BR
209746,12793,RU
262433,12793,BR
268710,12793,BR
262780,12793,BR
61775,12793,BR
12883,12790,UA
42555,12782,BG
199341,12782,PL
17771,12774,IN
45884,12774,IN
269589,12773,BR
267424,12773,BR
131923,12766,JP
50449,12761,RU
37356,12760,ZA
328230,12757,ZW
25291,12749,DE
58250,12746,SA
264596,12734,BR
270913,12734,BR
62642,12730,US
5503,12730,GB
47493,12727,CZ
268081,12714,BR
3214,12702,DE
34975,12699,RU
30988,12699,NG
208954,12699,RU
263939,12694,BR
268738,12694,BR
56550,12693,IT
205877,12692,TR
43350,12688,IL
327897,12682,ZA
39826,12680,BA
35732,12680,LB
61642,12675,BR
271201,12675,BR
1930,12657,PT
267383,12655,BR
266117,12655,BR
266576,12655,BR
270938,12655,BR
263507,12655,BR
29256,12641,AE
199585,12639,PL
46632,12639,US
48481,12637,RU
208838,12637,RU
270485,12635,BR
265489,12635,BR
266095,12635,BR
264492,12635,BR
43698,12627,FR
7385,12627,US
203724,12622,US
6939,12619,AU
52843,12616,BR
3257,12616,GB
262995,12616,BR
37559,12614,GW
264689,12612,AR
50668,12605,RU
57334,12605,RU
56779,12605,RU
212994,12604,UA
269920,12599,VE
395876,12599,US
269924,12597,AR
41012,12597,GB
262600,12596,BR
52607,12596,BR
52923,12596,BR
39039,12586,PL
30029,12582,US
48500,12579,IT
263933,12576,BR
263838,12576,BR
263952,12576,BR
269345,12576,BR
136633,12571,IN
45510,12568,AU
262416,12557,BR
262977,12557,BR
269705,12557,BR
135842,12555,IN
58763,12555,IN
58524,12554,FM
8452,12550,CD
35224,12549,NL
44664,12548,UA
1299,12548,SE
138191,12547,BD
44533,12539,UA
10085,12538,TW
263356,12537,BR
263422,12537,BR
38932,12526,BG
269771,12523,VE
265815,12519,EC
41378,12516,HK
56373,12515,PL
197437,12515,PL
34362,12515,HR
51973,12512,RU
33541,12504,CA
142124,12499,BD
266955,12497,BR
208041,12497,PL
8937,12487,DE
263960,12478,BR
262689,12478,BR
61951,12478,BR
22898,12474,US
18109,12473,BD
140307,12468,BD
270058,12458,CR
270559,12458,BR
264888,12458,BR
264168,12458,BR
61666,12458,BR
52600,12458,BR
4673,12457,JP
137498,12456,BD
141687,12453,BD
28847,12452,SE
59847,12451,BA
22501,12451,AR
49914,12449,MK
37203,12447,LR
26744,12445,US
12831,12443,PL
52742,12438,BR
49666,12436,IR
9484,12426,MN
205371,12421,IQ
264872,12419,BR
266924,12419,BR
28205,12419,BR
197140,12418,RU
31566,12418,RU
39089,12418,UA
58067,12418,RU
43175,12418,UA
47562,12418,RU
4648,12417,NZ
133234,12409,IN
50188,12408,PL
267289,12399,BR
268982,12399,BR
53136,12399,BR
52596,12399,BR
397005,12394,US
135719,12393,IN
49633,12390,PL
7862,12389,GB
327817,12387,ZA
46347,12383,US
262229,12383,AR
9601,12380,JP
262841,12379,BR
135177,12376,IN
202053,12372,PL
58065,12367,FI
139884,12365,NL
138701,12363,BD
271791,12362,VE
328514,12359,TZ
262696,12359,BR
136763,12357,NP
59584,12356,RU
51042,12356,RU
35745,12354,PL
43495,12354,PL
42238,12353,UA
52371,12352,AR
13097,12352,IT
8075,12344,IN
131926,12341,JP
268678,12340,BR
264211,12340,BR
136065,12336,ID
138649,12335,BD
135427,12329,MM
59332,12328,BD
137548,12326,BD
48964,12325,UA
270832,12320,BR
269480,12320,BR
265927,12320,BR
61829,12320,BR
15694,12319,PL
212604,12315,UA
327805,12309,ZA
63448,12303,US
11139,12301,DM
267608,12300,BR
268171,12300,BR
52749,12300,BR
328576,12293,ZA
198338,12293,RU
59355,12292,AF
2107,12292,SI
3348,12288,ES
34177,12287,FR
139300,12281,BD
263473,12281,BR
267418,12281,BR
265169,12281,BR
138171,12280,BD
141134,12274,ID
208734,12270,AL
202422,12264,TR
201270,12262,RU
8242,12262,RU
263020,12261,BR
265308,12261,BR
268048,12261,BR
262739,12261,BR
5080,12253,SA
264999,12241,BR
265980,12241,BR
268126,12241,BR
268009,12241,BR
24523,12240,ID
17471,12238,BD
43782,12231,RU
52058,12225,CZ
59567,12222,UA
268011,12221,BR
1653,12221,SE
263411,12221,BR
267220,12221,BR
28194,12221,BR
49767,12210,CZ
4983,12206,US
269452,12202,BR
271070,12202,BR
262806,12202,BR
57393,12200,RU
8443,12200,RU
40718,12189,US
270016,12186,EC
52531,12182,BR
268517,12182,BR
268772,12182,BR
267308,12182,BR
134723,12181,BD
50971,12179,CZ
35621,12174,BG
44247,12174,BG
57531,12169,RU
45007,12165,BG
268942,12162,BR
268719,12162,BR
271293,12162,BR
266484,12162,BR
39766,12162,MK
27827,12161,AR
204461,12157,UA
8290,12156,SK
20205,12155,US
63128,12154,DE
205262,12153,ES
268527,12143,BR
267232,12143,BR
47141,12143,UZ
61772,12143,BR
268097,12143,BR
30998,12140,NG
15672,12137,RU
41601,12137,RU
52045,12129,UA
31029,12128,BG
3221,12126,EE
265340,12123,BR
266263,12123,BR
264704,12115,AR
196879,12106,RU
57084,12106,SE
33951,12105,PL
393713,12104,US
52584,12103,BR
264103,12103,BR
268502,12103,BR
136244,12099,PH
328182,12095,GH
200736,12090,GR
201661,12087,PL
266749,12085,AR
268531,12083,BR
268444,12083,BR
263878,12083,BR
270827,12083,BR
265135,12083,BR
61163,12082,UA
3853,12081,US
200724,12081,AT
136355,12076,IN
38972,12075,RU
43567,12075,RU
39289,12075,RU
198056,12075,RU
213174,12069,PL
267224,12064,BR
269501,12064,BR
263055,12064,BR
268337,12064,BR
11802,12064,BR
209222,12060,IT
28977,12058,CH
27928,12050,PA
52468,12047,NI
208978,12045,UA
50254,12044,RU
327820,12041,CM
134520,12037,HK
57852,12035,LB
134806,12030,BD
45918,12028,MO
46792,12025,US
28212,12024,BR
265931,12024,BR
264084,12024,BR
138881,12018,ID
25256,12017,UA
20299,12017,CR
41809,12016,PL
264767,12016,AR
42919,12013,RU
31250,12012,BG
22413,12007,US
202316,12006,IQ
269121,12005,BR
265440,12005,BR
269437,12005,BR
6648,12003,PH
265613,11993,MX
266705,11993,AR
30993,11992,EG
25769,11985,US
266458,11985,BR
269077,11985,BR
13649,11979,US
265828,11977,AR
9288,11975,BD
62044,11971,SE
39762,11971,UA
265283,11965,BR
53211,11965,BR
138953,11962,BD
43865,11950,RU
138001,11947,BD
264912,11945,BR
264008,11945,BR
266509,11945,BR
262550,11945,BR
200291,11939,DE
262208,11939,AR
23576,11939,KR
196954,11939,DE
36351,11934,MX
29632,11933,UA
140071,11930,BD
55256,11930,IN
42914,11927,PL
265217,11926,BR
264104,11926,BR
39093,11925,IE
33007,11923,CA
40328,11922,US
44300,11919,RU
51011,11919,RU
23630,11917,JP
52255,11916,AR
396287,11916,US
208006,11913,NL
394474,11911,US
268529,11906,BR
10225,11906,IN
263896,11906,BR
264588,11906,BR
265008,11906,BR
43507,11905,CZ
395261,11895,CA
15065,11894,US
59559,11888,RU
39598,11888,RU
5523,11888,RU
15738,11887,UA
10670,11886,BR
53813,11884,TW
33438,11882,IT
14115,11874,ZA
135795,11874,IN
